,Chapter,Verse,Eknath Easwaran,Mahatma Gandhi,Shri Swami Purohit,Easwaran - Gandhi,Gandhi - Purohit,Purohit - Easwaran
15,3,16,"All life turns on this law, O Arjuna. Those who violate it, indulging the senses for their own pleasure and ignoring the needs of others, have wasted their life. ","  He who does not follow the wheel thus set in motion here below, he, living  in sin, sating his senses, lives, O Arjuna, in vain.   "," Thus he who does not help the revolving wheel of sacrifice, but instead leads a sinful life, rejoicing in the gratification of his senses, O Arjuna, he breathes in vain. ",0.5928407907485962,0.7980137467384338,0.612694263458252
16,3,17,"But those who realize the Self are always satisfied. Having found the source of joy and fulfillment, they no longer seek happiness from the external world. ","  But the man who revels in soul, who is content in soul and who is  satisfied only with soul, for him no action exists.   "," On the other hand, the soul who meditates on the Self is content to serve the Self and rests satisfied within the Self; there remains nothing more for him to accomplish. ",0.46209460496902466,0.6870759725570679,0.6159734725952148
17,3,18,They have nothing to gain or lose by any action; neither people nor things can affect their security. ,"  He has no interest whatever in anything done, nor in anything not done, nor  has he need to rely on anything for personal ends.    ", He has nothing to gain by the performance or non-performance of action. His welfare depends not on any contribution that an earthly creature can make. ,0.38012391328811646,0.5058360695838928,0.24888978898525238
18,3,19,Strive constantly to serve the welfare of the world; by devotion to selfless work one attains the supreme goal of life. ,"  Therefore, do you ever perform without attachment the work that you  must do; for performing action without attachment man attains the Supreme.   "," Therefore do your duty perfectly, without care for the results, for he who does his duty disinterestedly attains the Supreme. ",0.38991236686706543,0.5835136771202087,0.5014446377754211
19,3,20,Do your work with the welfare of others always in mind. It was by such work that Janaka attained perfection; others too have followed this path. ,  For through action alone Janaka and others achieved perfection; even with a  view to the guidance of mankind you must act.   ," King Janaka and others attained perfection through action alone. Even for the sake of enlightening the world, it is your duty to act; ",0.699644923210144,0.8731647729873657,0.699373722076416
20,3,21,"What the outstanding person does, others will try to do. The standards such people create will be followed by the whole world. ","  Whatever the best man does, is also done by other men, what example he  sets, the world follows.   "," For whatever a great man does, others imitate. People conform to the standard which he has set. ",0.5193676352500916,0.6660069823265076,0.5797239542007446
21,3,22,"There is nothing in the three worlds for me to gain, Arjuna, nor is there anything I do not have; I continue to act, but I am not driven by any need of my own. ","  For me, O Arjuna, there is nothing to do in the three worlds, nothing worth  gaining that I have not gained; yet I am ever in action.   "," There is nothing in this universe, O Arjuna, that I am compelled to do, nor anything for Me to attain; yet I am persistently active. ",0.6785248517990112,0.6430718898773193,0.768010139465332
22,3,23,"If I ever refrained from continuous work, everyone would immediately follow my example. ","  Indeed, for were I not, unslumbering, ever to remain in action, O Arjuna,  men would follow my example in every way.   "," For were I not to act without ceasing, O prince, people would be glad to do likewise. ",0.5155487060546875,0.47155463695526123,0.3283233642578125
23,3,24,"If I stopped working I would be the cause of cosmic chaos, and finally of the destruction of this world and these people. ","  If I were not to perform my task, these worlds would be ruined; I should be  the same cause of chaos and of the end of all mankind.   "," And if I were to refrain from action, the human race would be ruined; I should lead the world to chaos, and destruction would follow. ",0.6167133450508118,0.734713077545166,0.5184113383293152
24,3,25,"The ignorant work for their own profit, Arjuna; the wise work for the welfare of the world, without thought for themselves. ","  Just as, with attachment, the unenlightened perform all actions, O Arjuna,  even so, but unattached, should the enlightened man act, with a desire for the  welfare of humanity.   "," As the ignorant act, because of their fondness for action, so should the wise act without such attachment, fixing their eyes, O Arjuna, only on the welfare of the world. ",0.5483084917068481,0.6701036691665649,0.7127429842948914
25,3,26,"By abstaining from work you will confuse the ignorant, who are engrossed in their actions. Perform all work carefully, guided by compassion. ","  The enlightened may not confuse the mind of the unenlightened, who are  attached to action; rather must he perform all actions unattached, and thus  encourage them to do likewise.   "," But a wise man should not perturb the minds of the ignorant, who are attached to action; let him perform his own actions in the right spirit, with concentration on Me, thus inspiring all to do the same. ",0.5021647214889526,0.7314993739128113,0.5144447684288025
26,3,27,"All actions are performed by the gunas of prakriti. Deluded by identification with the ego, a person thinks, I am the doer. ","  All action is entirely done by the gunas of prakriti. Man, deluded by the  sense of ‘I', thinks, ‘I am the doer'.    "," Action is the product of the Qualities inherent in Nature. It is only the ignorant man who, misled by personal egotism, says: `I am the doer.’ ",0.8981019258499146,0.6856205463409424,0.6869056820869446
27,3,28,But the illumined man or woman understands the domain of the gunas and is not attached. Such people know that the gunas interact with each other; they do not claim to be the doer. ,"  But he, O Arjuna, who understands the truth of the various gunas and  their various activities, knows that it is the gunas that operate on the gunas; he  does not claim to be the doer.   "," But he, O Mighty One, who understands correctly the relation of the Qualities to action, is not attached to the act for he perceives that it is merely the action and reaction of the Qualities among themselves. ",0.7282716035842896,0.4467284381389618,0.47929972410202026
28,3,29,Those who are deluded by the operation of the gunas become attached to the results of their action. Those who understand these truths should not unsettle the ignorant. ,  Deluded by the gunas of prakriti men become attached to the activities of  the gunas; he who knows the truth of things should not unhinge the  slow-witted who have not the knowledge.   ," Those who do not understand the Qualities are interested in the act. Still, the wise man who knows the truth should not disturb the mind of him who does not. ",0.6235249042510986,0.5056490898132324,0.3973191976547241
29,3,30,"Performing all actions for my sake, completely absorbed in the Self, and without expectations, fight!  but stay free from the fever of the ego. ","  Cast all your acts on Me, with your mind fixed on the indwelling soul, and  without any thought of fruit, or sense of ‘mine' shake off your fever and fight!   "," Therefore, surrendering your actions unto Me, your thoughts concentrated on the Absolute, free from selfishness and without anticipation of reward, with mind devoid of excitement, begin you to fight. ",0.4161909222602844,0.46073371171951294,0.5996823310852051
30,3,31,"Those who live in accordance with these divine laws without complaining, firmly established in faith, are released from karma. ","  Those who always act according to the rule I have here laid down, in faith  and without cavilling—they too are released from the bondage of their actions.   "," Those who always act in accordance with My precepts, firm in faith and without cavilling, they too are freed from the bondage of action. ",0.630874752998352,0.8233663439750671,0.6258507966995239
31,3,32,"Those who violate these laws, criticizing and complaining, are utterly deluded, and are the cause of their own suffering. ","  But those who cavil at the rule and refuse to conform to it are fools, dead to  all knowledge; know that they are lost.   "," But they who ridicule My word and do not keep it, are ignorant, devoid of wisdom and blind. They seek but their own destruction. ",0.44885554909706116,0.5238314867019653,0.3980424404144287
32,3,33,Even the wise act within the limitations of their own nature. Every creature is subject to prakriti; what is the use of repression? ,  Even a man of knowledge acts according to his nature; all creatures follow  their nature; what then will constraint avail?   ," Even the wise man acts in character with his nature; indeed, all creatures act according to their natures. What is the use of compulsion then? ",0.5561464428901672,0.581477165222168,0.6171273589134216
33,3,34,The senses have been conditioned by attraction to the pleasant and aversion to the unpleasant. Do not be ruled by them; they are obstacles in your path. ,"  Each sense has its settled likes and dislikes towards its objects; man should  not come under the sway of these, for they are his besetters.   ", The love and hate which are aroused by the objects of sense arise from Nature; do not yield to them. They only obstruct the path. ,0.6522714495658875,0.6861177086830139,0.6393856406211853
34,3,35,"It is better to strive in ones own dharma than to succeed in the dharma of another. Nothing is ever lost in following ones own dharma, but competition in anothers dharma breeds fear and insecurity. ","  Better one's own duty, bereft of merit, than another's well-performed; better  is death in the discharge of one's duty; another's duty is fraught with danger.   Arjuna Said:   "," It is better to do yours own duty, however lacking in merit, than to do that of another, even though efficiently. It is better to die doing one’s own duty, for to do the duty of another is fraught with danger. ",0.4596712589263916,0.8307926058769226,0.44492441415786743
35,3,36,"ARJUNA:  What is the force that binds us to selfish deeds, O Krishna? What power moves us, even against our will, as if forcing us? ","  Then what impels man to sin, O Krishna, even against his will, as though  by force compelled?  The Lord Said:   "," Arjuna asked: My Lord! Tell me, what is it that drives a man to sin, even against his will and as if by compulsion? ",0.6849963068962097,0.7178060412406921,0.6354682445526123
36,3,37,"KRISHNA: It is selfish desire and anger, arising from the guna of rajas; these are the appetites and evils which threaten a person in this life. ","  It is Lust, it is Wrath, born of the guna—Rajas. It is the arch-devourer, the  arch-sinner. Know this to be man's enemy here.   "," Lord Shri Krishna: It is desire, it is aversion, born of passion. Desire consumes and corrupts everything. It is man’s greatest enemy. ",0.6379767060279846,0.6301606297492981,0.622705340385437
37,3,38,"Just as a fire is covered by smoke and a mirror is obscured by dust, just as the embryo rests deep within the womb, knowledge is hidden by selfish desire  ","  As fire is obscured by smoke, a mirror by dirt, and the embryo by the  amnion, so is knowledge obscured by this.   "," As fire is shrouded in smoke, a mirror by dust and a child by the womb, so is the universe enveloped in desire. ",0.787075936794281,0.5292421579360962,0.6628614664077759
38,3,39,"hidden, Arjuna, by this unquenchable fire for self-satisfaction, the inveterate enemy of the wise. ","  Knowledge is obscured, O Arjuna, by this eternal enemy of the wise man,  in the form of Lust, the insatiable fire.   ", It is the wise man’s constant enemy; it tarnishes the face of wisdom. It is as insatiable as a flame of fire. ,0.7737430334091187,0.6850881576538086,0.5265728831291199
39,3,40,"Selfish desire is found in the senses, mind, and intellect, misleading them and burying the understanding in delusion. ","  The senses, the mind and the reason are said to be its great seat; by means of  these it obscures knowledge and stupefies man.    "," It works through the senses, the mind and the reason; and with their help destroys wisdom and confounds the soul. ",0.4236995279788971,0.49770593643188477,0.4170694649219513
40,3,41,"Fight with all your strength, Arjuna! Controlling your senses, conquer your enemy, the destroyer of knowledge and realization. ","  Therefore, O Arjuna, bridle you first the senses and then rid yourself  of this sinner, the destroyer of knowledge and discrimination.   "," Therefore, O Arjuna, first control your senses and then slay desire, for it is full of sin, and is the destroyer of knowledge and of wisdom. ",0.623323380947113,0.717585563659668,0.7183812856674194
41,3,42,"The senses are higher than the body, the mind higher than the senses; above the mind is the intellect, and above the intellect is the Atman. ","  Subtle, they say, are the senses; subtler than the senses is the mind; subtler  than the mind is the reason; but subtler even than the reason is He.     "," It is said that the senses are powerful. But beyond the senses is the mind, beyond the mind is the intellect, and beyond and greater than intellect is He. ",0.5036115646362305,0.5710716247558594,0.7345043420791626
42,3,43,"Thus, knowing that which is supreme, let the Atman rule the ego. Use your mighty arms to slay the fierce enemy that is selfish desire.","  Thus realizing Him to be subtler than the reason, and controlling the self by  the Self (Atman), destroy, O Arjuna, this enemy—Lust, so hard to  overcome. "," Thus, O Mighty-in-Arms, knowing Him to be beyond the intellect and, by His help, subduing your personal egotism, kill yours enemy, Desire, extremely difficult though it be.” ",0.6065236926078796,0.6404357552528381,0.6854397058486938
43,5,1," ARJUNA:  O Krishna, you have recommended both the path of selfless action and sannyasa, the path of renunciation of action. Tell me definitely which is better. ","  You laud renunciation of actions, O Krishna, whilst at the same time you  laud performance of action; tell me for a certainty which is the better.  The Lord Said:   ","“Arjuna said: My Lord! At one moment You praise renunciation of action; at another, right action. Tell me truly, I pray, which of these is the more conducive to my highest welfare? ",0.6101050972938538,0.6369585990905762,0.5309491753578186
44,5,2, KRISHNA:  Both renunciation of action and the selfless performance of action lead to the supreme goal. But the path of action is better than renunciation. ,"  Renunciation and performance of action both lead to salvation; but of the  two, karmayoga (performance) is better than sannyasa (renunciation).     "," Lord Shri Krishna replied: Renunciation of action and the path of right action both lead to the highest; of the two, right action is the better. ",0.6623611450195312,0.5873522758483887,0.8035469651222229
45,5,3," Those who have attained perfect renunciation are free from any sense of duality; they are unaffected by likes and dislikes, Arjuna, and are free from the bondage of self-will. ",  Him one should know as ever renouncing who has no dislikes and likes; for  he who is free from the pairs of opposites is easily released from bondage.    ," He is a true ascetic who never desires or dislikes, who is uninfluenced by the opposites and is easily freed from bondage. ",0.5141050219535828,0.6411900520324707,0.5177122950553894
46,5,4," The immature think that knowledge and action are different, but the wise see them as the same. The person who is established in one path will attain the rewards of both. ","  It is the ignorant who speak of sankhya and yoga as different, not so those  who have knowledge. He who is rightly established even in one wins to the  fruit of both.   "," Only the unenlightened speak of wisdom and right action as separate, not the wise. If any man knows one, he enjoys the fruit of both. ",0.4252755641937256,0.35209065675735474,0.6126652956008911
47,5,5, The goal of knowledge and the goal of service are the same; those who fail to see this are blind. ,  The goal that the sankhyas attain is also reached by the yogins. He sees truly  who sees both sankhya and yoga as one.   ," The level which is reached by wisdom is attained through right action as well. He who perceives that the two are one, knows the truth. ",0.2832837700843811,0.44411250948905945,0.45285162329673767
48,5,6," Perfect renunciation is difficult to attain without performing action. But the wise, following the path of selfless service, quickly reach Brahman. ","  But renunciation, O Arjuna, is hard to attain except by yoga; the ascetic  equipped with yoga attains Brahman before long.   "," Without concentration, O Mighty Man, renunciation is difficult. But the sage who is always meditating on the Divine, before long shall attain the Absolute. ",0.600122332572937,0.55322265625,0.6301165223121643
49,5,7," Those who follow the path of service, who have completely purified themselves and conquered their senses and self-will, see the Self in all creatures and are untouched by any action they perform. ","  The yogi who has cleared himself, has gained mastery over his mind and all  his senses, who has become one with the soul in all creation, although he acts  he remains unaffected.   "," He who is spiritual, who is pure, who has overcome his senses and his personal self, who has realised his highest Self as the Self of all, such a one, even though he acts, is not bound by his acts. ",0.5592936873435974,0.6342441439628601,0.6767632365226746
50,5,8," Those who know this truth, whose consciousness is unified, think always, I am not the doer. While seeing or hearing, touching or smelling; eating, moving about, or sleeping; breathing","  The yogi who has seen the Truth knows that it is not he that acts whilst  seeing, hearing, touching, smelling, eating, walking, sleeping, or breathing,   "," Though the saint sees, hears, touches, smells, eats, moves, sleeps and breathes, yet he knows the Truth, and he knows that it is not he who acts. ",0.570880651473999,0.603496789932251,0.5324143767356873
51,5,9," or speaking, letting go or holding on, even opening or closing the eyes, they understand that these are only the movements of the senses among sense objects. ","  Talking, letting go, holding fast, opening or closing the eyes—in the  conviction that is the senses that are moving in their respective spheres.   "," Though he talks, though he gives and receives, though he opens his eyes and shuts them, he still knows that his senses are merely disporting themselves among the objects of perception. ",0.7127019166946411,0.6309257745742798,0.6221157312393188
52,5,10, Those who surrender to Brahman all selfish attachments are like the leaf of a lotus floating clean and dry in water. Sin cannot touch them. ,"  He who dedicates his actions to Brahman and performs them without  attachment is not smeared by sin, as the lotus-leaf by water.   "," He who dedicates his actions to the Spirit, without any personal attachment to them, he is no more tainted by sin than the water lily is wetted by water. ",0.6707144975662231,0.7129286527633667,0.5397791862487793
53,5,11," Renouncing their selfish attachments, those who follow the path of service work with body, senses, and mind for the sake of self-purification. ","  Only with the body, mind and intellect and also with the senses, do the  yogins perform action without attachment for the sake of self-purification.   "," The sage performs his action dispassionately, using his body, mind and intellect, and even his senses, always as a means of purification. ",0.5140340924263,0.4196498394012451,0.5049831867218018
54,5,12," Those whose consciousness is unified abandon all attachment to the results of action and attain supreme peace. But those whose desires are fragmented, who are selfishly attached to the results of their work, are bound in everything they do. ","  A man of yoga obtains everlasting peace by abandoning the fruit of action;  the man ignorant of yoga, selfishly attached to fruit, remains bound.   "," Having abandoned the fruit of action, he wins eternal peace. Others unacquainted with spirituality, led by desire and clinging to the benefit which they think will follow their actions, become entangled in them. ",0.6008602976799011,0.7252843976020813,0.6563975811004639
55,5,13," Those who renounce attachment in all their deeds live content in the city of nine gates, the body, as its master. They are not driven to act, nor do they involve others in action. ","  Renouncing with the mind all actions, the dweller in the body, who is  master of himself, rests happily in his city of nine gates, neither doing nor  getting anything done.   "," Mentally renouncing all actions, the self-controlled soul enjoys bliss in this body, the city of the nine gates, neither doing anything himself nor causing anything to be done. ",0.6869825124740601,0.816023588180542,0.6714335680007935
56,5,14," Neither the sense of acting, nor actions, nor the connection of cause and effect comes from the Lord of this world. These three arise from nature. ",  The Lord creates neither agency nor action for the world; neither does he  connect action with its fruit. It is nature that is at work.   ," The Lord of this universe has not ordained activity, or any incentive thereto, or any relation between an act and its consequences. All this is the work of Nature. ",0.6831690669059753,0.764726459980011,0.7086586952209473
57,5,15, The Lord does not partake in the good and evil deeds of any person; judgment is clouded when wisdom is obscured by ignorance. ,  The Lord does not take upon Himself anyone's vice or virtue; it is ignorance  that veils knowledge and deludes all creatures.   , The Lord does not accept responsibility for any man’s sin or merit. Men are deluded because in them wisdom is submerged in ignorance. ,0.7677264213562012,0.6801741719245911,0.7346013784408569
58,5,16," But ignorance is destroyed by knowledge of the Self within. The light of this knowledge shines like the sun, revealing the supreme Brahman. ","  But to them whose ignorance is destroyed by the knowledge of soul, this  their knowledge, like the sun, reveals the Supreme.   "," Surely wisdom is like the sun, revealing the supreme truth to those whose ignorance is dispelled by the wisdom of the Self. ",0.8020098209381104,0.7709683179855347,0.6869590282440186
59,5,17," Those who cast off sin through this knowledge, absorbed in the Lord and established in him as their one goal and refuge, are not reborn as separate creatures. ","  Those whose intellect is suffused with That, whose self has become one with  That, who abide in That, and whose end and aim is that, wipe out their sins  with knowledge, and go where there is no return.   "," Meditating on the Divine, having faith in the Divine, concentrating on the Divine and losing themselves in the Divine, their sins dissolved in wisdom, they go where there is no return. ",0.5941355228424072,0.5975304841995239,0.500497043132782
60,5,18," Those who possess this wisdom have equal regard for all. They see the same Self in a spiritual aspirant and an outcaste, in an elephant, a cow, and a dog. ","  The men of Self-realization look with an equal eye on a brahmana  possessed of learning and humility, a cow, an elephant, a dog and even a  dog-eater.   "," Sages look equally upon all, whether he be a minister of learning and humility, or an infidel, or whether it be a cow, an elephant or a dog. ",0.6305579543113708,0.5338006019592285,0.6728318929672241
61,5,19," Such people have mastered life. With even mind they rest in Brahman, who is perfect and is everywhere the same. ","  In this very body they have conquered the round of birth and death, whose  mind is anchored in sameness; for perfect Brahman is same to all, therefore in  Brahman they rest.   "," Even in this world they conquer their earth-life whose minds, fixed on the Supreme, remain always balanced; for the Supreme has neither blemish nor bias. ",0.726557731628418,0.49265503883361816,0.447659432888031
62,5,20," They are not elated by good fortune nor depressed by bad. With mind established in Brahman, they are free from delusion. ","  He whose understanding is secure, who is undeluded, who knows Brahman  and who rests in Brahman, will neither be glad to get what is pleasant, nor sad  to get what is unpleasant.   ", He who knows and lives in the Absolute remains unmoved and unperturbed; he is not elated by pleasure or depressed by pain. ,0.5968300104141235,0.5645908713340759,0.44308146834373474
63,5,21," Not dependent on any external support, they realize the joy of spiritual awareness. With consciousness unified through meditation, they live in abiding joy. ","  He who has detached himself from contacts without, finds bliss in soul;  having achieved union with Brahman he enjoys eternal bliss.   "," He finds happiness in his own Self, and enjoys eternal bliss, whose heart does not yearn for the contacts of earth and whose Self is one with the Everlasting. ",0.3861663341522217,0.7003592252731323,0.49415284395217896
64,5,22," Pleasures conceived in the world of the senses have a beginning and an end and give birth to misery, Arjuna. The wise do not look for happiness in them. ","  For the joys derived from sense-contacts are nothing but mines of misery;  they have beginning and end, O Arjuna; the wise man does not revel therein.   ", The joys that spring from external associations bring pain; they have their beginning and their endings. The wise man does not rejoice in them. ,0.7042073011398315,0.736728847026825,0.5512052774429321
65,5,23, But those who overcome the impulses of lust and anger which arise in the body are made whole and live in joy. ,"  The man who is able even here on earth, before he is released from the body, to  hold out against the floodtide of lust and wrath,—he is a yogi, he is happy.   "," He who, before he leaves his body, learns to surmount the promptings of desire and anger is a saint and is happy. ",0.49590328335762024,0.6463521718978882,0.5662694573402405
66,5,24," They find their joy, their rest, and their light completely within themselves. United with the Lord, they attain nirvana in Brahman. ","  He who finds happiness only within, rest only within, light only  within,—that yogi, having become one with nature, attains to oneness with  Brahman.   "," He who is happy within his Self and has found Its peace, and in whom the inner light shines, that sage attains Eternal Bliss and becomes the Spirit Itself. ",0.5961471796035767,0.6026543378829956,0.49757272005081177
67,5,25," Healed of their sins and conflicts, working for the good of all beings, the holy sages attain nirvana in Brahman. ","  They win oneness with Brahman—the seers whose sins are wiped out,  whose doubts are resolved, who have mastered themselves, and who are  engrossed in the welfare of all beings.   "," Sages whose sins have been washed away, whose sense of separateness has vanished, who have subdued themselves, and seek only the welfare of all, come to the Eternal Spirit. ",0.6945488452911377,0.5027917623519897,0.6316521763801575
68,5,26," Free from anger and selfish desire, unified in mind, those who follow the path of yoga and realize the Self are established forever in that supreme state. ","  Rid of lust and wrath, masters of themselves, the ascetics who have realized  soul find oneness with Brahman everywhere around them.   "," Saints who know their Selves, who control their minds, and feel neither desire nor anger, find Eternal Bliss everywhere. ",0.5332784652709961,0.5380840301513672,0.4331161379814148
69,5,27," Closing their eyes, steadying their breathing, and focusing their attention on the center of spiritual consciousness, ","  That ascetic is ever free—who, having shut out the outward  sense-contacts, sits with his gaze fixed between the brows, outward and inward  breathing in the nostrils made equal; his senses, mind, and reason held in check;  rid of longing, fear and wrath; and intent on Freedom.   "," Excluding external objects, his gaze fixed between the eyebrows, the inward and outward breathings passing equally through his nostrils; ",0.3625612258911133,0.5006811618804932,0.3607923984527588
70,5,28," the wise master their senses, mind, and intellect through meditation. Self-realization is their only goal. Freed from selfish desire, fear, and anger, they live in freedom always. ","  That ascetic is ever free—who, having shut out the outward  sense-contacts, sits with his gaze fixed between the brows, outward and inward  breathing in the nostrils made equal; his senses, mind, and reason held in check;  rid of longing, fear and wrath; and intent on Freedom.  "," Governing sense, mind and intellect, intent on liberation, free from desire, fear and anger, the sage is forever free. ",0.38184064626693726,0.5976420640945435,0.558867335319519
71,5,29," Knowing me as the friend of all creatures, the Lord of the universe, the end of all offerings and all spiritual disciplines, they attain eternal peace. ","  Knowing Me as the Acceptor of sacrifice and austerity, the great Lord of all  the worlds, the Friend of all creation, the yogi attains to peace."," Knowing me as Him who gladly receives all offerings of austerity and sacrifice, as the Might Ruler of all the Worlds and the Friend of all beings, he passes to Eternal Peace.” ",0.6666947603225708,0.7002303600311279,0.7334868907928467
72,7,1," KRISHNA:  With your mind intent on me, Arjuna, discipline yourself with the practice of yoga. Depend on me completely. Listen, and I will dispel all your doubts; you will come to know me fully and be united with me. ","  Hear, O Arjuna, how, with your mind rivetted on me, by practicing yoga and  making me the sole refuge, you shall, without doubt, know me fully.   ","“Lord Shri Krishna said: Listen, O Arjuna! And I will tell you how you shall know Me in my Full perfection, practising meditation with your mind devoted to Me, and having Me for your refuge. ",0.7458938360214233,0.6900839805603027,0.6260954737663269
73,7,2," I will give you both jnana and vijnana. When both these are realized, there is nothing more you need to know. ","  I will declare to you, in its entirety, this knowledge, combined with  discriminative knowledge, which when you have known there remains here  nothing more to be known.   "," I will reveal to this knowledge unto you, and how it may be realised; which, once accomplished, there remains nothing else worth having in this life. ",0.23631155490875244,0.5675197243690491,0.3315854072570801
74,7,3,"  One person in many thousands may seek perfection, yet of these only a few reach the goal and come to realize me. ",  Among thousands of men hardly one strives after perfection; among those  who strive hardly one knows Me in truth.   ," Among thousands of men scarcely one strives for perfection, and even amongst those who gain occult powers, perhaps but one knows me in truth. ",0.7368559837341309,0.8020484447479248,0.6792895793914795
